ID,COLLECTION,BASE_ID,VERSION,NAME,ACC
9229,CORE,MA0001,1,AGL3,P29383
9230,CORE,MA0002,1,RUNX1,Q01196
9231,CORE,MA0003,1,TFAP2A,P05549
9232,CORE,MA0004,1,Arnt,P53762
9233,CORE,MA0005,1,AG,P17839
9234,CORE,MA0006,1,Ahr::Arnt,P30561
9234,CORE,MA0006,1,Ahr::Arnt,P53762
9235,CORE,MA0007,1,Ar,P15207
9236,CORE,MA0008,1,HAT5,Q02283
9237,CORE,MA0009,1,Tbxt,P20293
9238,CORE,MA0010,1,br,Q01295
9239,CORE,MA0011,1,br,Q01295
9240,CORE,MA0012,1,br,Q01295
9241,CORE,MA0013,1,br,Q24206
9242,CORE,MA0014,1,Pax5,Q02650
9243,CORE,MA0015,1,Cf2,P20385
9244,CORE,MA0016,1,usp,P20153
9245,CORE,MA0017,1,NR2F1,P10589
9246,CORE,MA0018,1,CREB1,P16220
9247,CORE,MA0019,1,Ddit3::Cebpa,P05554
9247,CORE,MA0019,1,Ddit3::Cebpa,Q62857
9248,CORE,MA0020,1,Dof2,Q41800
9249,CORE,MA0021,1,Dof3,Q41801
9250,CORE,MA0022,1,dl,P15330
9251,CORE,MA0023,1,dl,P15330
9252,CORE,MA0024,1,E2F1,Q01094
9253,CORE,MA0025,1,NFIL3,Q16649
9254,CORE,MA0026,1,Eip74EF,P20105
9255,CORE,MA0027,1,En1,P09065
9256,CORE,MA0028,1,ELK1,P19419
9257,CORE,MA0029,1,Mecom,A4QPC8
9258,CORE,MA0030,1,FOXF2,Q12947
9259,CORE,MA0031,1,FOXD1,Q16676
9260,CORE,MA0032,1,FOXC1,Q12948
9261,CORE,MA0033,1,FOXL1,Q12952
9262,CORE,MA0034,1,Gam1,Q96464
9263,CORE,MA0035,1,Gata1,P17679
9264,CORE,MA0036,1,GATA2,P23769
9265,CORE,MA0037,1,GATA3,P23771
9266,CORE,MA0038,1,Gfi1,Q07120
9267,CORE,MA0039,1,Klf4,Q60793
9268,CORE,MA0040,1,Foxq1,Q63244
9269,CORE,MA0041,1,Foxd3,Q63245
9270,CORE,MA0042,1,FOXI1,Q12951
9271,CORE,MA0043,1,HLF,Q16534
9274,CORE,MA0046,1,HNF1A,P20823
9275,CORE,MA0047,1,Foxa2,P32182
9276,CORE,MA0048,1,NHLH1,Q02575
9277,CORE,MA0049,1,hb,P05084
9278,CORE,MA0050,1,IRF1,P10914
9279,CORE,MA0051,1,IRF2,P14316
9280,CORE,MA0052,1,MEF2A,Q02078
9281,CORE,MA0053,1,MNB1A,P38564
9282,CORE,MA0054,1,myb.Ph3,Q02994
9284,CORE,MA0056,1,MZF1,P28698
9286,CORE,MA0058,1,MAX,P61244
9287,CORE,MA0059,1,MAX::MYC,P01106
9287,CORE,MA0059,1,MAX::MYC,P61244
9288,CORE,MA0060,1,NFYA,P23511
9289,CORE,MA0105,1,NFKB1,P19838
9290,CORE,MA0062,1,GABPA,Q06546
9291,CORE,MA0063,1,Nkx2-5,P42582
9292,CORE,MA0064,1,PBF,O24463
9293,CORE,MA0065,1,PPARG::RXRA,P19793
9293,CORE,MA0065,1,PPARG::RXRA,P37231
9294,CORE,MA0066,1,PPARG,P37231
9295,CORE,MA0067,1,Pax2,P32114
9296,CORE,MA0068,1,Pax4,P32115
9297,CORE,MA0069,1,PAX6,P26367
9298,CORE,MA0070,1,PBX1,P40424
9299,CORE,MA0071,1,RORA,P35398
9300,CORE,MA0072,1,RORA,P35398
9301,CORE,MA0073,1,RREB1,Q92766
9302,CORE,MA0074,1,RXRA::VDR,P11473
9302,CORE,MA0074,1,RXRA::VDR,P19793
9303,CORE,MA0075,1,Prrx2,Q06348
9304,CORE,MA0076,1,ELK4,P28324
9305,CORE,MA0077,1,SOX9,P48436
9306,CORE,MA0078,1,Sox17,Q61473
9307,CORE,MA0079,1,SP1,P08047
9308,CORE,MA0080,1,SPI1,P17947
9309,CORE,MA0081,1,SPIB,Q01892
9310,CORE,MA0082,1,squamosa,Q38742
9311,CORE,MA0083,1,SRF,P11831
9312,CORE,MA0084,1,SRY,Q05066
9313,CORE,MA0085,1,Su(H),P28159
9314,CORE,MA0086,1,sna,P08044
9315,CORE,MA0087,1,Sox5,P35710
9316,CORE,MA0088,1,znf143,Q91853
9317,CORE,MA0089,1,MAFG::NFE2L1,Q5ZL67
9317,CORE,MA0089,1,MAFG::NFE2L1,Q90889
9318,CORE,MA0090,1,TEAD1,P28347
9319,CORE,MA0091,1,TAL1::TCF3,P15923
9319,CORE,MA0091,1,TAL1::TCF3,P17542
9320,CORE,MA0092,1,Hand1::Tcf3,P15806
9320,CORE,MA0092,1,Hand1::Tcf3,Q64279
9321,CORE,MA0093,1,USF1,P22415
9322,CORE,MA0094,1,Ubx,P83949
9323,CORE,MA0095,1,YY1,P25490
9324,CORE,MA0096,1,bZIP910,O22676
9325,CORE,MA0097,1,bZIP911,O22677
9326,CORE,MA0098,1,ETS1,P14921
9327,CORE,MA0099,1,Fos::Jun,P01101
9328,CORE,MA0100,1,Myb,P06876
9329,CORE,MA0101,1,REL,Q04864
9330,CORE,MA0102,1,Cebpa,P53566
9331,CORE,MA0103,1,ZEB1,P36197
9332,CORE,MA0104,1,Mycn,P03966
9333,CORE,MA0105,2,NFKB1,P19838
9334,CORE,MA0106,1,TP53,P04637
9335,CORE,MA0107,1,RELA,Q04206
9337,CORE,MA0108,2,TBP,P20226
9339,CORE,MA0110,1,ATHB-5,P46667
9340,CORE,MA0111,1,Spz1,Q99MY0
9341,CORE,MA0112,1,ESR1,P03372
9342,CORE,MA0113,1,NR3C1,P04150
9343,CORE,MA0114,1,HNF4A,P41235
9344,CORE,MA0115,1,NR1H2::RXRA,P19793
9344,CORE,MA0115,1,NR1H2::RXRA,P55055
9345,CORE,MA0116,1,Znf423,O08961
9346,CORE,MA0117,1,Mafb,P54842
9347,CORE,MA0118,1,Macho-1,Q9GRA5
9348,CORE,MA0119,1,NFIC::TLX1,P08651
9348,CORE,MA0119,1,NFIC::TLX1,P31314
9350,CORE,MA0121,1,ARR10,O49397
9351,CORE,MA0122,1,Nkx3-2,P97503
9352,CORE,MA0123,1,abi4,Q8L7W9
9353,CORE,MA0124,1,NKX3-1,Q99801
9354,CORE,MA0125,1,Nobox,Q8VIH1
9355,CORE,MA0126,1,ovo,P51521
9356,CORE,MA0127,1,PEND,Q5DW98
9357,CORE,MA0128,1,EmBP-1,P25032
9358,CORE,MA0129,1,TGA1A,P14232
9359,CORE,MA0130,1,ZNF354C,Q86Y25
9360,CORE,MA0131,1,HINFP,Q9BQA5
9361,CORE,MA0132,1,Pdx1,P52946
9363,CORE,MA0135,1,Lhx3,P50481
9364,CORE,MA0136,1,ELF5,Q9UKW6
9365,CORE,MA0137,1,STAT1,Q53XW4
9366,CORE,MA0138,1,REST,Q13127
9367,CORE,MA0139,1,CTCF,P49711
9368,CORE,MA0140,1,Gata1::Tal1,P17679
9368,CORE,MA0140,1,Gata1::Tal1,P22091
9369,CORE,MA0141,1,Esrrb,Q61539
9370,CORE,MA0142,1,Pou5f1::Sox2,P20263
9370,CORE,MA0142,1,Pou5f1::Sox2,P48432
9371,CORE,MA0143,1,Sox2,P48432
9372,CORE,MA0144,1,Stat3,P42227
9373,CORE,MA0145,1,Tfcp2l1,Q3UNW5
9374,CORE,MA0146,1,Zfx,P17012
9375,CORE,MA0147,1,Myc,P01108
9376,CORE,MA0148,1,FOXA1,P55317
9377,CORE,MA0149,1,EWSR1-FLI1,F1JVV7
9377,CORE,MA0149,1,EWSR1-FLI1,F1JVV8
9378,CORE,MA0062,2,Gabpa,Q91YY8
9379,CORE,MA0035,2,Gata1,P17679
9380,CORE,MA0039,2,Klf4,Q60793
9381,CORE,MA0138,2,REST,Q13127
9382,CORE,MA0002,2,Runx1,Q01196
9383,CORE,MA0137,2,STAT1,Q53XW4
9384,CORE,MA0104,2,Mycn,P03966
9385,CORE,MA0047,2,Foxa2,P35583
9386,CORE,MA0112,2,ESR1,P03372
9387,CORE,MA0065,2,Pparg::Rxra,P28700
9387,CORE,MA0065,2,Pparg::Rxra,P37238
9388,CORE,MA0150,1,NFE2L2,Q16236
9389,CORE,MA0151,1,Arid3a,Q62431
9390,CORE,MA0152,1,NFATC2,Q13469
9391,CORE,MA0153,1,HNF1B,P35680
9392,CORE,MA0154,1,EBF1,Q07802
9393,CORE,MA0155,1,INSM1,Q01101
9394,CORE,MA0156,1,FEV,Q99581
9395,CORE,MA0157,1,FOXO3,O43524
9396,CORE,MA0158,1,HOXA5,P20719
9397,CORE,MA0159,1,RARA::RXRA,P10276
9397,CORE,MA0159,1,RARA::RXRA,P19793
9398,CORE,MA0160,1,NR4A2,P43354
9399,CORE,MA0161,1,NFIC,P08651
9400,CORE,MA0162,1,Egr1,P08046
9401,CORE,MA0163,1,PLAG1,Q6DJT9
9402,CORE,MA0164,1,Nr2e3,Q9QXZ7
9403,CORE,MA0080,2,SPI1,P17947
9404,CORE,MA0018,2,CREB1,P16220
9405,CORE,MA0099,2,FOS::JUN,P01100
9405,CORE,MA0099,2,FOS::JUN,P05412
9406,CORE,MA0079,2,SP1,P08047
9407,CORE,MA0102,2,CEBPA,P53566
9408,CORE,MA0165,1,Abd-B,P09087
9409,CORE,MA0166,1,Antp,P02833
9410,CORE,MA0167,1,Awh,Q8IRC7
9411,CORE,MA0168,1,B-H1,Q24255
9412,CORE,MA0169,1,B-H2,Q24256
9413,CORE,MA0170,1,C15,Q7KS72
9414,CORE,MA0171,1,CG11085,Q9VYL0
9415,CORE,MA0172,1,CG11294,Q9W3C6
9416,CORE,MA0173,1,CG11617,Q9VPL4
9417,CORE,MA0174,1,Dbx,Q9W064
9418,CORE,MA0175,1,lms,Q8MZ02
9419,CORE,MA0176,1,CG15696-RA,Q9VDH9
9420,CORE,MA0177,1,CG18599,Q9VEA3
9421,CORE,MA0178,1,CG32105,Q9VTW5
9422,CORE,MA0179,1,CG32532,Q9VWH1
9423,CORE,MA0180,1,Vsx2,Q9W4B3
9424,CORE,MA0181,1,Vsx1,Q5U1D9
9425,CORE,MA0182,1,CG4328-RA,Q9VTW3
9426,CORE,MA0183,1,HHEX,Q9VDF0
9427,CORE,MA0184,1,CG9876,Q7YU61
9428,CORE,MA0185,1,Deaf1,Q24180
9429,CORE,MA0186,1,Dfd,P07548
9430,CORE,MA0187,1,Dll,P20009
9431,CORE,MA0188,1,Dr,Q03372
9432,CORE,MA0189,1,E5,Q9VFQ3
9433,CORE,MA0190,1,Gsc,P54366
9434,CORE,MA0191,1,HGTX,Q9NHP8
9435,CORE,MA0192,1,Hmx,Q9VEI9
9436,CORE,MA0193,1,schlank,Q9W423
9437,CORE,MA0194,1,Lim1,Q9V472
9438,CORE,MA0195,1,Lim3,Q9VJ02
9439,CORE,MA0196,1,NK7.1,O61640
9440,CORE,MA0197,1,nub,P31368
9441,CORE,MA0198,1,OdsH,O96616
9442,CORE,MA0199,1,Optix,Q95RW8
9443,CORE,MA0200,1,Pph13,Q8T0V5
9444,CORE,MA0201,1,Ptx1,O18400
9445,CORE,MA0202,1,Rx,Q9W2Q1
9446,CORE,MA0203,1,Scr,P09077
9447,CORE,MA0204,1,Six4,Q9Y1P6
9448,CORE,MA0205,1,Trl,Q08605
9449,CORE,MA0206,1,abd-A,P29555
9450,CORE,MA0207,1,achi,A1Z916
9451,CORE,MA0208,1,al,Q06453
9452,CORE,MA0209,1,ap,P29673
9453,CORE,MA0210,1,ara,Q24248
9454,CORE,MA0211,1,bap,P22809
9455,CORE,MA0212,1,bcd,P09081
9456,CORE,MA0213,1,brk,Q9XTN4
9457,CORE,MA0214,1,bsh,Q04787
9458,CORE,MA0215,1,btn,Q9U984
9459,CORE,MA0216,1,cad,P09085
9460,CORE,MA0217,1,caup,P54269
9461,CORE,MA0218,1,ct,P10180
9462,CORE,MA0219,1,ems,P18488
9463,CORE,MA0220,1,en,P02836
9464,CORE,MA0221,1,eve,P06602
9465,CORE,MA0222,1,exd,P40427
9467,CORE,MA0224,1,exex,Q9VSC2
9468,CORE,MA0225,1,ftz,P02835
9469,CORE,MA0226,1,hbn,Q9W2P8
9470,CORE,MA0227,1,hth,O46339
9471,CORE,MA0228,1,ind,O96620
9472,CORE,MA0229,1,inv,P05527
9473,CORE,MA0230,1,lab,P10105
9474,CORE,MA0231,1,lbe,Q9VDA1
9475,CORE,MA0232,1,lbl,P91626
9476,CORE,MA0233,1,mirr,O01667
9477,CORE,MA0234,1,oc,P22810
9478,CORE,MA0235,1,onecut,Q9NJB5
9479,CORE,MA0236,1,otp,P56672
9480,CORE,MA0237,1,pan,P91943
9481,CORE,MA0238,1,pb,P31264
9482,CORE,MA0239,1,prd,P23758
9483,CORE,MA0240,1,repo,Q24477
9484,CORE,MA0241,1,ro,P10181
9485,CORE,MA0242,1,Bgb::run,Q24040
9486,CORE,MA0243,1,sd,P30052
9487,CORE,MA0244,1,slbo,Q02637
9488,CORE,MA0245,1,slou,P22807
9489,CORE,MA0246,1,so,Q27350
9490,CORE,MA0247,1,tin,P22711
9491,CORE,MA0248,1,tup,Q9VJ37
9492,CORE,MA0249,1,twi,P10627
9493,CORE,MA0250,1,unc-4,O77215
9494,CORE,MA0251,1,unpg,Q4V5A3
9495,CORE,MA0252,1,vis,A1Z913
9496,CORE,MA0253,1,vnd,P22808
9497,CORE,MA0254,1,vvl,P16241
9498,CORE,MA0255,1,z,P09956
9499,CORE,MA0256,1,zen,P09089
9500,CORE,MA0257,1,zen2,P09090
9501,CORE,MA0094,2,Ubx,P83949
9502,CORE,MA0258,1,ESR2,Q92731
9503,CORE,MA0259,1,ARNT::HIF1A,P27540
9503,CORE,MA0259,1,ARNT::HIF1A,Q16665
9504,CORE,MA0260,1,che-1,Q966L8
9505,CORE,MA0261,1,lin-14,Q21446
9506,CORE,MA0262,1,mab-3,O18214
9507,CORE,MA0263,1,ceh-10::ttx-3,G5EE86
9507,CORE,MA0263,1,ceh-10::ttx-3,P41935
9508,CORE,MA0264,1,ceh-22,P41936
9509,CORE,MA0265,1,ABF1,P14164
9510,CORE,MA0266,1,ABF2,Q02486
9511,CORE,MA0267,1,ACE2,P21192
9512,CORE,MA0268,1,ADR1,P07248
9513,CORE,MA0269,1,AFT1,P22149
9514,CORE,MA0270,1,AFT2,Q08957
9515,CORE,MA0271,1,ARG80,P07249
9516,CORE,MA0272,1,ARG81,P05085
9517,CORE,MA0273,1,ARO80,Q04052
9518,CORE,MA0274,1,ARR1,Q06596
9519,CORE,MA0275,1,ASG1,P40467
9520,CORE,MA0276,1,ASH1,P34233
9521,CORE,MA0277,1,AZF1,P41696
9522,CORE,MA0278,1,BAS1,P22035
9523,CORE,MA0279,1,CAD1,P24813
9524,CORE,MA0280,1,CAT8,P39113
9525,CORE,MA0281,1,CBF1,P17106
9526,CORE,MA0282,1,CEP3,P40969
9527,CORE,MA0283,1,CHA4,P43634
9528,CORE,MA0284,1,CIN5,P40917
9529,CORE,MA0285,1,CRZ1,P53968
9530,CORE,MA0286,1,CST6,P40535
9531,CORE,MA0287,1,CUP2,P15315
9532,CORE,MA0288,1,CUP9,P41817
9533,CORE,MA0289,1,DAL80,P26343
9534,CORE,MA0290,1,DAL81,P21657
9535,CORE,MA0291,1,DAL82,P21705
9536,CORE,MA0292,1,ECM22,Q05958
9537,CORE,MA0293,1,ECM23,Q02710
9538,CORE,MA0294,1,EDS1,P38073
9539,CORE,MA0295,1,FHL1,P39521
9540,CORE,MA0296,1,FKH1,P40466
9541,CORE,MA0297,1,FKH2,P41813
9543,CORE,MA0299,1,GAL4,P04386
9544,CORE,MA0300,1,GAT1,P43574
9545,CORE,MA0301,1,GAT3,Q07928
9546,CORE,MA0302,1,GAT4,P40569
9547,CORE,MA0303,1,GCN4,P03069
9548,CORE,MA0304,1,GCR1,P07261
9549,CORE,MA0305,1,GCR2,Q01722
9550,CORE,MA0306,1,GIS1,Q03833
9551,CORE,MA0307,1,GLN3,P18494
9552,CORE,MA0308,1,GSM1,P42950
9553,CORE,MA0309,1,GZF3,P42944
9554,CORE,MA0310,1,HAC1,P41546
9555,CORE,MA0311,1,HAL9,Q12180
9556,CORE,MA0312,1,HAP1,P0CE41
9557,CORE,MA0313,1,HAP2,P06774
9558,CORE,MA0314,1,HAP3,P13434
9560,CORE,MA0316,1,HAP5,Q02516
9561,CORE,MA0317,1,HCM1,P25364
9562,CORE,MA0318,1,HMRA2,P0CY13
9563,CORE,MA0319,1,HSF1,P10961
9564,CORE,MA0320,1,IME1,P21190
9565,CORE,MA0321,1,INO2,P26798
9566,CORE,MA0322,1,INO4,P13902
9567,CORE,MA0323,1,IXR1,P33417
9568,CORE,MA0324,1,LEU3,P08638
9569,CORE,MA0325,1,LYS14,P40971
9570,CORE,MA0326,1,MAC1,P35192
9571,CORE,MA0327,1,HMRA1,P0CY11
9572,CORE,MA0328,1,MATALPHA2,P0CY08
9573,CORE,MA0329,1,MBP1,P39678
9574,CORE,MA0330,1,MBP1::SWI6,P09959
9574,CORE,MA0330,1,MBP1::SWI6,P39678
9575,CORE,MA0331,1,MCM1,P11746
9576,CORE,MA0332,1,MET28,P40573
9577,CORE,MA0333,1,MET31,Q03081
9578,CORE,MA0334,1,MET32,Q12041
9579,CORE,MA0335,1,MET4,P32389
9580,CORE,MA0336,1,MGA1,P53050
9581,CORE,MA0337,1,MIG1,P27705
9582,CORE,MA0338,1,MIG2,P53035
9583,CORE,MA0339,1,MIG3,P39943
9584,CORE,MA0340,1,MOT3,P54785
9585,CORE,MA0341,1,MSN2,P33748
9586,CORE,MA0342,1,MSN4,P33749
9587,CORE,MA0343,1,NDT80,P38830
9588,CORE,MA0344,1,NHP10,Q03435
9591,CORE,MA0347,1,NRG1,Q03125
9592,CORE,MA0348,1,OAF1,P39720
9593,CORE,MA0349,1,OPI1,P21957
9594,CORE,MA0350,1,TOD6,P34219
9595,CORE,MA0351,1,DOT6,P40059
9596,CORE,MA0352,1,PDR1,P12383
9597,CORE,MA0353,1,PDR3,P33200
9598,CORE,MA0354,1,PDR8,Q06149
9599,CORE,MA0355,1,PHD1,P36093
9600,CORE,MA0356,1,PHO2,P07269
9601,CORE,MA0357,1,PHO4,P07270
9602,CORE,MA0358,1,PUT3,P25502
9603,CORE,MA0359,1,RAP1,P11938
9604,CORE,MA0360,1,RDR1,Q08904
9605,CORE,MA0361,1,RDS1,P25611
9606,CORE,MA0362,1,RDS2,P19541
9607,CORE,MA0363,1,REB1,P21538
9608,CORE,MA0364,1,REI1,P38344
9609,CORE,MA0365,1,RFX1,P48743
9610,CORE,MA0366,1,RGM1,Q00453
9611,CORE,MA0367,1,RGT1,P32862
9612,CORE,MA0368,1,RIM101,P33400
9613,CORE,MA0369,1,RLM1,Q12224
9614,CORE,MA0370,1,RME1,P32338
9615,CORE,MA0371,1,ROX1,P25042
9616,CORE,MA0372,1,RPH1,P39956
9617,CORE,MA0373,1,RPN4,Q03465
9618,CORE,MA0374,1,RSC3,Q06639
9619,CORE,MA0375,1,RSC30,P38781
9620,CORE,MA0376,1,RTG3,P38165
9621,CORE,MA0377,1,SFL1,P20134
9622,CORE,MA0378,1,SFP1,P32432
9623,CORE,MA0379,1,MOT2,P34909
9624,CORE,MA0380,1,SIP4,P46954
9625,CORE,MA0381,1,SKN7,P38889
9626,CORE,MA0382,1,SKO1,Q02100
9628,CORE,MA0384,1,SNT2,P53127
9629,CORE,MA0385,1,SOK2,P53438
9630,CORE,MA0386,1,SPT15,P13393
9631,CORE,MA0387,1,SPT2,P06843
9632,CORE,MA0388,1,SPT23,P35210
9633,CORE,MA0389,1,SRD1,P09007
9634,CORE,MA0390,1,STB3,Q12427
9635,CORE,MA0391,1,STB4,P50104
9636,CORE,MA0392,1,STB5,P38699
9637,CORE,MA0393,1,STE12,P13574
9638,CORE,MA0394,1,STP1,Q00947
9639,CORE,MA0395,1,STP2,P38704
9640,CORE,MA0396,1,STP3,Q05937
9641,CORE,MA0397,1,STP4,Q07351
9642,CORE,MA0398,1,SUM1,P46676
9643,CORE,MA0399,1,SUT1,P53032
9644,CORE,MA0400,1,SUT2,Q12286
9645,CORE,MA0401,1,SWI4,P25302
9646,CORE,MA0402,1,SWI5,P08153
9647,CORE,MA0403,1,TBF1,Q02457
9648,CORE,MA0404,1,TBS1,P38114
9649,CORE,MA0405,1,TEA1,P47988
9650,CORE,MA0406,1,TEC1,P18412
9651,CORE,MA0407,1,THI2,P38141
9652,CORE,MA0408,1,TOS8,P53147
9653,CORE,MA0409,1,TYE7,P33122
9654,CORE,MA0410,1,UGA3,P26370
9655,CORE,MA0411,1,UPC2,Q12151
9656,CORE,MA0412,1,UME6,P39001
9657,CORE,MA0413,1,USV1,Q12132
9658,CORE,MA0414,1,XBP1,P40489
9659,CORE,MA0415,1,YAP1,P19880
9660,CORE,MA0416,1,YAP3,P38749
9661,CORE,MA0417,1,YAP5,P40574
9662,CORE,MA0418,1,YAP6,Q03935
9663,CORE,MA0419,1,YAP7,Q08182
9664,CORE,MA0420,1,ERT1,P38140
9665,CORE,MA0421,1,NSI1,Q12457
9666,CORE,MA0422,1,URC2,Q04411
9667,CORE,MA0423,1,YER130C,P39959
9668,CORE,MA0424,1,YER184C,P39961
9669,CORE,MA0425,1,YGR067C,P53243
9670,CORE,MA0426,1,YHP1,Q04116
9672,CORE,MA0428,1,YKL222C,P35995
9673,CORE,MA0429,1,YLL054C,Q12244
9674,CORE,MA0430,1,YLR278C,Q05854
9675,CORE,MA0431,1,TDA9,Q04545
9676,CORE,MA0432,1,YNR063W,P53749
9677,CORE,MA0433,1,YOX1,P34161
9678,CORE,MA0434,1,YPR013C,Q12145
9679,CORE,MA0435,1,YPR015C,Q12531
9680,CORE,MA0436,1,YPR022C,Q12139
9681,CORE,MA0437,1,YPR196W,Q06595
9682,CORE,MA0438,1,YRM1,Q12340
9683,CORE,MA0439,1,YRR1,Q12172
9684,CORE,MA0440,1,ZAP1,P47043
9685,CORE,MA0441,1,ZMS1,P46974
10526,CORE,MA0442,1,SOX10,P56693
10527,CORE,MA0443,1,btd,Q24266
10528,CORE,MA0444,1,CG34031,M9NDG6
10529,CORE,MA0445,1,D,Q24533
10530,CORE,MA0446,1,fkh,P14734
10531,CORE,MA0447,1,gt,P39572
10532,CORE,MA0448,1,H2.0,P10035
10533,CORE,MA0449,1,h,P14003
10534,CORE,MA0450,1,hkb,Q9VN10
10535,CORE,MA0451,1,kni,P10734
10536,CORE,MA0452,1,Kr,Q9V447
10537,CORE,MA0197,2,nub,P31368
10538,CORE,MA0454,1,odd,P23803
10540,CORE,MA0456,1,opa,P39768
10541,CORE,MA0457,1,PHDP,Q9W1H7
10542,CORE,MA0458,1,slp1,P32030
10543,CORE,MA0459,1,tll,P18102
10544,CORE,MA0460,1,ttk,P17789
10576,CORE,MA0141,2,Esrrb,Q61539
10577,CORE,MA0143,2,Sox2,P48432
10578,CORE,MA0145,2,Tfcp2l1,Q3UNW5
10579,CORE,MA0146,2,Zfx,P17012
10580,CORE,MA0148,2,FOXA1,P55317
10581,CORE,MA0461,1,Atoh1,P48985
10582,CORE,MA0462,1,BATF::JUN,P05412
10582,CORE,MA0462,1,BATF::JUN,Q16520
10583,CORE,MA0463,1,Bcl6,P41183
10584,CORE,MA0464,1,Bhlhe40,O35185
10585,CORE,MA0465,1,CDX2,Q99626
10586,CORE,MA0466,1,CEBPB,P17676
10587,CORE,MA0467,1,Crx,O54751
10588,CORE,MA0468,1,DUX4,Q9UBX2
10589,CORE,MA0469,1,E2F3,O35261
10590,CORE,MA0470,1,E2F4,Q16254
10591,CORE,MA0471,1,E2F6,O75461
10592,CORE,MA0472,1,Egr2,P08152
10593,CORE,MA0473,1,ELF1,P32519
10594,CORE,MA0474,1,Erg,P81270
10595,CORE,MA0475,1,FLI1,Q01543
10596,CORE,MA0476,1,FOS,P01100
10597,CORE,MA0477,1,FOSL1,P15407
10598,CORE,MA0478,1,FOSL2,P15408
10599,CORE,MA0479,1,FOXH1,O75593
10600,CORE,MA0480,1,Foxo1,Q9R1E0
10601,CORE,MA0481,1,FOXP1,Q9H334
10602,CORE,MA0482,1,Gata4,Q08369
10603,CORE,MA0483,1,Gfi1B,O70237
10604,CORE,MA0484,1,HNF4G,Q14541
10605,CORE,MA0485,1,Hoxc9,P09633
10606,CORE,MA0486,1,HSF1,Q00613
10608,CORE,MA0488,1,JUN,P05412
10609,CORE,MA0489,1,JUN,P05412
10610,CORE,MA0490,1,JUNB,P17275
10611,CORE,MA0491,1,JUND,P17535
10612,CORE,MA0492,1,JUND,P17535
10613,CORE,MA0493,1,Klf1,P46099
10614,CORE,MA0494,1,Nr1h3::Rxra,P28700
10614,CORE,MA0494,1,Nr1h3::Rxra,Q9Z0Y9
10615,CORE,MA0495,1,MAFF,Q9ULX9
10616,CORE,MA0496,1,MAFK,O60675
10617,CORE,MA0497,1,MEF2C,Q06413
10618,CORE,MA0498,1,Meis1,Q60954
10619,CORE,MA0499,1,Myod1,P10085
10620,CORE,MA0500,1,Myog,P12979
10621,CORE,MA0501,1,MAF::NFE2,O75444
10621,CORE,MA0501,1,MAF::NFE2,Q16621
10622,CORE,MA0502,1,NFYB,P25208
10624,CORE,MA0504,1,NR2C2,P49116
10625,CORE,MA0505,1,Nr5a2,P45448
10626,CORE,MA0506,1,NRF1,Q16656
10627,CORE,MA0507,1,POU2F2,P09086
10628,CORE,MA0508,1,PRDM1,O75626
10629,CORE,MA0509,1,Rfx1,P48377
10630,CORE,MA0510,1,RFX5,P48382
10631,CORE,MA0511,1,RUNX2,Q13950
10632,CORE,MA0512,1,Rxra,P28700
10634,CORE,MA0514,1,Sox3,P53784
10635,CORE,MA0515,1,Sox6,P40645
10636,CORE,MA0516,1,SP2,Q02086
10637,CORE,MA0517,1,STAT1::STAT2,P42224
10637,CORE,MA0517,1,STAT1::STAT2,P52630
10638,CORE,MA0518,1,Stat4,P42228
10639,CORE,MA0519,1,Stat5a::Stat5b,P42230
10639,CORE,MA0519,1,Stat5a::Stat5b,P42232
10640,CORE,MA0520,1,Stat6,P52633
10641,CORE,MA0521,1,Tcf12,Q61286
10642,CORE,MA0522,1,Tcf3,Q9Z1J1
10643,CORE,MA0523,1,TCF7L2,Q9NQB0
10644,CORE,MA0524,1,TFAP2C,Q92754
10645,CORE,MA0525,1,TP63,Q9H3D4
10646,CORE,MA0526,1,USF2,Q15853
10647,CORE,MA0527,1,ZBTB33,Q86T24
10648,CORE,MA0528,1,ZNF263,O14978
10649,CORE,MA0007,2,AR,P10275
10650,CORE,MA0102,3,CEBPA,P49715
10651,CORE,MA0024,2,E2F1,Q01094
10652,CORE,MA0154,2,EBF1,Q9UH73
10653,CORE,MA0162,2,EGR1,P18146
10654,CORE,MA0076,2,ELK4,P28324
10655,CORE,MA0258,2,ESR2,Q92731
10656,CORE,MA0098,2,Ets1,P27577
10657,CORE,MA0148,3,FOXA1,P55317
10658,CORE,MA0035,3,Gata1,P17679
10659,CORE,MA0036,2,GATA2,P23769
10660,CORE,MA0037,2,GATA3,P23771
10661,CORE,MA0114,2,HNF4A,P41235
10662,CORE,MA0050,2,IRF1,P10914
10663,CORE,MA0058,2,MAX,P61244
10664,CORE,MA0052,2,MEF2A,Q02078
10665,CORE,MA0100,2,Myb,P06876
10666,CORE,MA0147,2,Myc,P01108
10667,CORE,MA0104,3,Mycn,P03966
10668,CORE,MA0150,2,Nfe2l2,Q60795
10669,CORE,MA0105,3,NFKB1,P19838
10670,CORE,MA0060,2,NFYA,P23511
10671,CORE,MA0014,2,PAX5,Q02548
10672,CORE,MA0080,3,Spi1,P17433
10673,CORE,MA0143,3,Sox2,P48432
10674,CORE,MA0079,3,SP1,P08047
10675,CORE,MA0083,2,SRF,P11831
10676,CORE,MA0137,3,STAT1,P42224
