"","gene","cor_cnt_telo","p_rank_telo"
"611","E2F8_314",0.000299477327926905,0.648429722638827
"612","LBX2_543",-0.000474250153514308,0.648520010417108
"613","EPAS1_36",0.000173678780775173,0.66437700108787
"614","CEBPD_152",-0.000420394785400104,0.668635808400425
"615","PBX2_563",-0.000319079037814836,0.669377062038626
"616","AL8454643_566",-0.000319079037814836,0.669377062038626
"617","BX2846861_573",-0.000319079037814836,0.669377062038626
"618","CR8124782_575",-0.000319079037814836,0.669377062038626
"619","BX9272396_589",-0.000319079037814836,0.669377062038626
"620","CR9338788_599",-0.000319079037814836,0.669377062038626
"621","AL6628305_600",-0.000319079037814836,0.669377062038626
"622","RUNX3_731",0.000421961381466027,0.669456147177253
"623","GSC2_402",0.000384685330496519,0.670057492622739
"624","HIF1A_24",0.000270218092689054,0.671949315425596
"625","ARX_394",0.000382397581121805,0.672063245888086
"626","SOX8_746",0.000305973856034225,0.676819916974712
"627","NEUROG3_43",0.000488758206206818,0.677236212737966
"628","SOX3_759",0.000300915361755053,0.67752270241505
"629","ETS1_332",-0.000393976404320412,0.677698670271354
"630","NR2E3_657",0.000197795606640598,0.678094784943437
"631","GCM2_389",0.00037888786975224,0.681359186145201
"632","NEUROG1_87",0.00045011316656752,0.683300515864458
"633","ZNF683_253",-0.000191464129308251,0.687189394943806
"634","ATF4_122",0.000399086964074944,0.689419959322354
"635","ELK1_331",-0.000345851391637124,0.692646705943013
"636","KLF15_223",-5.96877827959387e-05,0.693666309354775
"637","HINFP_245",-0.000432076221358795,0.69480973764761
"638","IRF9_636",-0.000313927790701247,0.695210993124503
"639","STAT5B_779",0.000289106667563349,0.695558026417574
"640","YBX2_827",0.000378388702030126,0.697610208691351
"641","CSDA_828",0.000378388702030126,0.697610208691351
"642","FIGLA_88",0.000277578456867405,0.6977390221879
"643","ALX3_493",-0.000448574660098682,0.698695387879832
"644","IRX1_526",-0.000273580298433601,0.699121587799894
"645","IRX3_542",-0.000273580298433601,0.699121587799894
"646","ISL1_398",0.000315977237525524,0.70109182550799
"647","FEV_343",-0.000366906197460512,0.701534371415113
"648","MAFB_150",-0.000223803902365744,0.70234827252383
"649","HOXA7_451",-0.000412812983374497,0.70474323383399
"650","CUX1_294",0.000614355614170762,0.704935271630967
"651","NEUROD1_63",-0.000180015917492569,0.705781513073582
"652","ZBTB4_249",-0.000224317945194407,0.706604354612549
"653","GATA1_383",0.000348683138240407,0.707959907058791
"654","HMGA1_12",0.000177341492762942,0.70961549428584
"655","NKX24_457",-0.000360982291658191,0.711468863568166
"656","EN1_500",-0.000404428393256007,0.711567411227808
"657","SPI1_322",-0.000242439171949368,0.712332753152147
"658","IRX2_527",0.000329361851223246,0.71357658807988
"659","PPARA_696",-0.000238311743759208,0.714438539453739
"660","ZNF148_222",-4.70290384837081e-05,0.714928825633822
"661","ARID3C_10",0.000209126087176597,0.715478196678377
"662","SMAD3_743",0.000396699249211659,0.716571870667404
"663","STAT4_775",0.000283505366621867,0.717863328078729
"664","TBX10_791",0.000257421876800341,0.718333879036454
"665","TCF3_21",0.000250587136557998,0.719074611627808
"666","RARG_690",-0.000251810093775943,0.719630684395157
"667","POU6F1_551",-0.000288270502840197,0.721287295404083
"668","FOXD4_830",-0.000252508815927508,0.722868811065246
"669","FOXD4L1_831",-0.000252508815927508,0.722868811065246
"670","FOXJ1_853",-0.000252508815927508,0.722868811065246
"671","ZBTB7A_258",-5.52622458254648e-05,0.725310146044077
"672","RORB_865",-0.000263525723361852,0.727063495770666
"673","TCF15_46",-0.000212134556454608,0.727324664398408
"674","SCXB_93",-0.000212134556454608,0.727324664398408
"675","SCXA_96",-0.000212134556454608,0.727324664398408
"676","IRF8_633",-0.000280105328471732,0.727852318567107
"677","ETV3_328",-0.000303654350421635,0.730770704240499
"678","FOXP2_356",-0.000217480811942811,0.736517084284597
"679","DUXA_564",-0.000281853998756441,0.737447547289636
"680","CBFB_801",0.0002097644673423,0.737616470109918
"681","SOX17_764",0.00023539347456156,0.737963096998671
"682","CEBPB_140",-0.000358191601083835,0.743288668717962
"683","ETV6_335",-0.000205023740821828,0.744694818954929
"684","HNF1B_428",0.000422324547966512,0.746051336500105
"685","ENSG00000229544_584",0.000350678341340027,0.746240211764345
"686","HMX1_569",0.000259666157692936,0.749006611357363
"687","ZNF350_817",0.000120885048908504,0.750405034756546
"688","ZFHX3_483",0.000311549616223431,0.752641337467231
"689","ZNF35_239",0.000142149711439181,0.754174411541688
"690","MAFA_146",0.000127492226781227,0.755691783904226
"691","OVOL1_246",-0.000285613502276976,0.757523127368271
"692","MYPOP_652",-0.000314218405860405,0.758713406747618
"693","GLIS1_250",-0.000176981246811614,0.763137586760838
"694","SPIC_344",-0.000262666511268041,0.767537946184413
"695","ARID3B_8",0.000218789520080009,0.768974402621507
"696","ESX1_455",-0.000308543756217486,0.769333470646875
"697","ZKSCAN1_181",-0.000274770865035361,0.769795367611357
"698","HDX_511",-0.000129922856391301,0.770868497149639
"699","PRKRIR_799",0.000256850964806279,0.773709515801569
"700","TAL1_62",-0.000200313126837528,0.777346011683847
"701","TAL2_822",-0.000200313126837528,0.777346011683847
"702","ARID5B_7",0.000232160012190366,0.782439286729627
"703","BARX2_400",0.000223380601390335,0.782868324124336
"704","IRF5_631",-0.000240910007107188,0.783481202682501
"705","DLX3_403",-0.000268878436524056,0.783610576386128
"706","LHX9_485",-0.000268878436524056,0.783610576386128
"707","PRRX2_519",-0.000268878436524056,0.783610576386128
"708","SHOX2_521",-0.000268878436524056,0.783610576386128
"709","RAX2_533",-0.000268878436524056,0.783610576386128
"710","ISX_536",-0.000268878436524056,0.783610576386128
"711","SP3_247",-6.46508999188069e-05,0.785286040118121
"712","TFDP2_308",-0.000182028444668435,0.787636309903741
"713","TFDP3_309",-0.000182028444668435,0.787636309903741
"714","TFDP1_310",-0.000182028444668435,0.787636309903741
"715","PRRX1_440",0.000364408054724497,0.789316963540315
"716","VENTX_490",0.000364408054724497,0.789316963540315
"717","SHOX_556",0.000364408054724497,0.789316963540315
"718","ZNF75A_219",-0.000123117245255923,0.78969007474542
"719","ZNF75D_272",-0.000123117245255923,0.78969007474542
"720","ZNF75C_851",-0.000123117245255923,0.78969007474542
"721","EVX2_534",-0.000332663031806358,0.792282811794093
"722","HOXB1_448",-0.000219747661054615,0.792285666341497
"723","NOBOX_420",-0.000259308113307435,0.795135435523691
"724","GLIS2_201",-0.000109648334333837,0.796388737005048
"725","ZNF354C_256",9.53380972867191e-05,0.798511629350265
"726","NR1D1_673",0.000181415610689924,0.799167078500005
"727","GATA3_384",-0.000260621495635172,0.801311113645562
"728","E2F6_317",-6.71427970411743e-05,0.801430679006532
"729","PITX2_504",0.00016513143924644,0.805184302349714
"730","MYB_648",-0.000161552381606518,0.809280197041425
"731","LHX8_498",0.000274002469805354,0.809818411999179
"732","ATF5_136",-9.86943762972613e-05,0.816217544003162
"733","ZBTB7B_216",-0.000146448118477444,0.81628001697115
"734","TLX1_425",-0.000149521331462929,0.81882372541439
